"id","recipe_id","name","quantity","position","created_at","updated_at"
47492103,4970808,"醤油・酒・みりん","各大さじ1~2",4,"2018-03-07 17:27:08","2018-03-07 17:27:08"
47492104,4970808,"しょうがチューブ","1cm",5,"2018-03-07 17:27:08","2018-03-07 17:27:08"
47607041,4982069,"食パン","1枚",1,"2018-03-14 10:10:55","2018-03-14 10:10:55"
47607042,4982069,"ハム","1枚",2,"2018-03-14 10:10:55","2018-03-14 10:10:55"
47607043,4982069,"とろける系チーズ","1枚",3,"2018-03-14 10:10:55","2018-03-14 10:10:55"
47607044,4982069,"トリュフ塩","ひとつまみ",4,"2018-03-14 10:10:55","2018-03-14 10:10:55"
47619816,4983205,"鶏むね肉","1枚",1,"2018-03-14 23:33:20","2018-03-14 23:33:20"
47619817,4983205,"塩","小さじ1",2,"2018-03-14 23:33:20","2018-03-14 23:33:20"
47619818,4983205,"砂糖","小さじ1",3,"2018-03-14 23:33:20","2018-03-14 23:33:20"
47619819,4983205,"トリュフ塩","ひとつまみ",4,"2018-03-14 23:33:20","2018-03-14 23:33:20"
47682113,4988781,"鶏胸肉","1枚",1,"2018-03-18 19:44:58","2018-03-18 19:44:58"
47682114,4988781,"ブロッコリー","1/2本",2,"2018-03-18 19:44:58","2018-03-18 19:44:58"
47682115,4988781,"オリーブオイル","大さじ1",3,"2018-03-18 19:44:58","2018-03-18 19:44:58"
47682116,4988781,"エジプト塩","大さじ1.5",4,"2018-03-18 19:44:58","2018-03-18 19:44:58"
47682117,4988781,"アンチョビソース","小さじ1/2",5,"2018-03-18 19:44:58","2018-03-18 19:44:58"
47682561,4988817,"豚こま肉","120g",1,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682562,4988817,"酒（下味用)","大さじ1/2",2,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682563,4988817,"塩コショウ(下味用)","適量",3,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682564,4988817,"大豆粉","大さじ2",4,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682565,4988817,"卵","1こ",5,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682566,4988817,"青じそ粉","適量",6,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47682567,4988817,"サラダ油","適量",7,"2018-03-18 20:12:16","2018-03-18 20:12:16"
47720591,4992442,"明太子","1/4腹",1,"2018-03-20 23:55:21","2018-03-20 23:55:21"
47720592,4992442,"マヨネーズ","大さじ1",2,"2018-03-20 23:55:21","2018-03-20 23:55:21"
47720593,4992442,"めんつゆ","小さじ1/2~1",3,"2018-03-20 23:55:21","2018-03-20 23:55:21"
47732811,4993462,"アーモンドミルク","200ml",1,"2018-03-21 18:13:49","2018-03-21 18:13:49"
47732812,4993462,"ココナッツミルク","200ml",2,"2018-03-21 18:13:49","2018-03-21 18:13:49"
47732813,4993462,"エリスリトール","大さじ1",3,"2018-03-21 18:13:49","2018-03-21 18:13:49"
47732814,4993462,"粉ゼラチン","8g",4,"2018-03-21 18:13:49","2018-03-21 18:13:49"
47732815,4993462,"トッピング用のフルーツ","お好みで",5,"2018-03-21 18:13:49","2018-03-21 18:13:49"
47874859,5006182,"鶏胸肉","1枚",1,"2018-03-30 02:16:50","2018-03-30 02:16:50"
47874860,5006182,"柚子胡椒","大さじ1",2,"2018-03-30 02:16:50","2018-03-30 02:16:50"
47874861,5006182,"マヨネーズ","大さじ2.5",3,"2018-03-30 02:16:50","2018-03-30 02:16:50"
47903809,5008863,"菜の花","4本",1,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903810,5008863,"ハム","1枚",2,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903811,5008863,"明太子","1/4腹",3,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903812,5008863,"にんにく","一欠片",4,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903813,5008863,"オリーブオイル","適量",5,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903814,5008863,"ブラックペッパー","適量",6,"2018-04-01 01:01:43","2018-04-01 01:01:43"
47903815,5008863,"ハーブソルト","適量",7,"2018-04-01 01:01:43","2018-04-01 01:01:43"
59725197,5010327,"ごはん","ひとりぶん",1,"2020-05-04 23:54:04","2020-05-04 23:54:04"
47920853,5010327,"鶏皮","鶏肉1~2枚から取れた分",2,"2018-04-02 01:23:39","2018-04-02 01:23:39"
47920854,5010327,"卵","1個",3,"2018-04-02 01:23:39","2018-04-02 01:23:39"
47920855,5010327,"創味シャンタン(または鶏ガラスープの素)","小さじ1",4,"2018-04-02 01:23:39","2018-04-02 01:23:39"
47920856,5010327,"醤油","小さじ1/2",5,"2018-04-02 01:23:39","2018-04-02 01:23:39"
47920857,5010327,"塩胡椒","適量",6,"2018-04-02 01:23:39","2018-04-02 01:23:39"
47950366,5011582,"じゃがいも","小4個",1,"2018-04-03 21:11:08","2018-04-03 21:11:08"
47950367,5011582,"ニンニク","1片",2,"2018-04-03 21:11:08","2018-04-03 21:11:08"
47950368,5011582,"アンチョビ","2本",3,"2018-04-03 21:11:08","2018-04-03 21:11:08"
47950369,5011582,"塩胡椒","適量",4,"2018-04-03 21:11:08","2018-04-03 21:11:08"
50359077,5013026,"アボカド","半分",1,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359078,5013026,"レタス","1枚",2,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359079,5013026,"ミニトマト","4個",3,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359080,5013026,"キウイ","1個",4,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359081,5013026,"リンゴ","半分",5,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359082,5013026,"鶏ハム (サラダチキンでも)","お好み",6,"2018-09-06 02:09:43","2018-09-06 02:09:43"
50359083,5013026,"お好みのドレッシング","お好み",7,"2018-09-06 02:09:43","2018-09-06 02:09:43"
47952632,5013068,"はちみつ","小さじ0.5~1",1,"2018-04-04 00:00:31","2018-04-04 00:00:31"
47952633,5013068,"酢","小さじ1",2,"2018-04-04 00:00:31","2018-04-04 00:00:31"
47952634,5013068,"オリーブオイル","小さじ1",3,"2018-04-04 00:00:31","2018-04-04 00:00:31"
47952635,5013068,"塩","ひとつまみ",4,"2018-04-04 00:00:31","2018-04-04 00:00:31"
47962751,5013978,"中華麺","2玉",1,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962752,5013978,"小松菜","4本",2,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962753,5013978,"■肉味噌","",3,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962754,5013978,"豚挽肉","100g",4,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962755,5013978,"生姜","少々",5,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962756,5013978,"ゴマ油","適量",6,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962757,5013978,"酒","小さじ2",7,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962758,5013978,"醤油","小さじ2",8,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962759,5013978,"甜麺醤","小さじ2",9,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962760,5013978,"■スープ","",10,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962761,5013978,"水","600cc",11,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962762,5013978,"ニンニク","1片",12,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962763,5013978,"生姜","少々",13,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962764,5013978,"長ネギ","1/2本",14,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962765,5013978,"タケノコ(お好み)","お好み",15,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962766,5013978,"キノコ(お好み)","お好み",16,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962767,5013978,"ゴマ油","大さじ3",17,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962768,5013978,"花椒","小さじ1/2~1",18,"2018-04-04 18:32:18","2018-04-04 18:32:18"
47962769,5013978,"甜麺醤","大さじ1",19,"2018-04-04 18:32:19","2018-04-04 18:32:19"
47962770,5013978,"鶏がらスープの素","小さじ2",20,"2018-04-04 18:32:19","2018-04-04 18:32:19"
47962771,5013978,"醤油","大さじ2",21,"2018-04-04 18:32:19","2018-04-04 18:32:19"
47962772,5013978,"トマト缶","半分",22,"2018-04-04 18:32:19","2018-04-04 18:32:19"
47972011,5014929,"食パン","1枚",1,"2018-04-05 10:08:28","2018-04-05 10:08:28"
47972012,5014929,"クリームチーズ","お好み",2,"2018-04-05 10:08:28","2018-04-05 10:08:28"
47972013,5014929,"レモンカード","お好み",3,"2018-04-05 10:08:28","2018-04-05 10:08:28"
48050804,5022047,"ほうれん草","半束(2~3株)",1,"2018-04-09 21:44:41","2018-04-09 21:44:41"
48050805,5022047,"ピーナツバター","大さじ1",2,"2018-04-09 21:44:41","2018-04-09 21:44:41"
48050806,5022047,"醤油","小さじ1",3,"2018-04-09 21:44:41","2018-04-09 21:44:41"
48050807,5022047,"粉末だし","小さじ1",4,"2018-04-09 21:44:41","2018-04-09 21:44:41"
48076775,5024351,"クリームチーズ ","適量",1,"2018-04-11 13:26:35","2018-04-11 13:26:35"
48076776,5024351,"みかんジャム","適量",2,"2018-04-11 13:26:35","2018-04-11 13:26:35"
48076907,5024359,"新玉ねぎ","中1個",1,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48076908,5024359,"リンゴ","1/2個",2,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48076909,5024359,"ミニトマト","12個",3,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48076910,5024359,"レタス","数枚",4,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48076911,5024359,"味ぽん","大さじ2",5,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48076912,5024359,"ごま油","大さじ1/2",6,"2018-04-11 13:34:42","2018-04-11 13:34:42"
48153976,5030939,"生ハム","12枚",1,"2018-04-15 18:56:48","2018-04-15 18:56:48"
48153977,5030939,"kiriクリームチーズ","4こ",2,"2018-04-15 18:56:48","2018-04-15 18:56:48"
48153978,5030939,"冷凍いちご（カットタイプ）","大さじ2〜3",3,"2018-04-15 18:56:48","2018-04-15 18:56:48"
48153979,5030939,"オリーブオイル","適量",4,"2018-04-15 18:56:48","2018-04-15 18:56:48"
48153980,5030939,"乾燥バジル","適量",5,"2018-04-15 18:56:48","2018-04-15 18:56:48"
48166612,5031377,"キャベツ","お好み",1,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166613,5031377,"おかひじき","お好み",2,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166614,5031377,"にんにく","1片",3,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166615,5031377,"アンチョビ","2尾",4,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166616,5031377,"鷹の爪","お好み",5,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166617,5031377,"オリーブオイル","大さじ2~3",6,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48166618,5031377,"白ワイン","大さじ2",7,"2018-04-16 12:40:42","2018-04-16 12:40:42"
48215280,5036535,"アボカド","1個",1,"2018-04-18 23:46:31","2018-04-18 23:46:31"
48215281,5036535,"鶏ハム","アボカドと同量",2,"2018-04-18 23:46:31","2018-04-18 23:46:31"
48215282,5036535,"レモン汁","少量",3,"2018-04-18 23:46:31","2018-04-18 23:46:31"
48215283,5036535,"オリーブオイル","小さじ1",4,"2018-04-18 23:46:31","2018-04-18 23:46:31"
48215284,5036535,"お好きな塩","適量",5,"2018-04-18 23:46:31","2018-04-18 23:46:31"
48240047,5039005,"玉ねぎ","1個",1,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240048,5039005,"ベーコン","5枚",2,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240049,5039005,"ケチャップ","大さじ3",3,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240050,5039005,"ウスターソース","大さじ1",4,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240051,5039005,"オイスターソース","大さじ1/2",5,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240052,5039005,"赤ワイン","大さじ2",6,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48240053,5039005,"牛乳","100ml",7,"2018-04-20 15:51:48","2018-04-20 15:51:48"
48290851,5043711,"なす","2本",1,"2018-04-23 16:58:35","2018-04-23 16:58:35"
48290852,5043711,"ごま油","大さじ4",2,"2018-04-23 16:58:35","2018-04-23 16:58:35"
48290853,5043711,"めんつゆ(3倍濃縮)","小さじ2",3,"2018-04-23 16:58:35","2018-04-23 16:58:35"
48290854,5043711,"みりん","小さじ1",4,"2018-04-23 16:58:35","2018-04-23 16:58:35"
48290855,5043711,"豆板醤","小さじ1",5,"2018-04-23 16:58:35","2018-04-23 16:58:35"
48290856,5043711,"顆粒だし","小さじ1",6,"2018-04-23 16:58:35","2018-04-23 16:58:35"
50359084,5044241,"冷凍うどん","1玉",1,"2018-09-06 02:13:33","2018-09-06 02:13:33"
50359085,5044241,"余ったカレー","1人分",2,"2018-09-06 02:13:33","2018-09-06 02:13:33"
50359086,5044241,"お湯","適量",3,"2018-09-06 02:13:33","2018-09-06 02:13:33"
50359087,5044241,"顆粒だし","小さじ1",4,"2018-09-06 02:13:33","2018-09-06 02:13:33"
48365439,5050578,"ぽん酢","大さじ2",1,"2018-04-27 21:37:56","2018-04-27 21:37:56"
48365440,5050578,"ピーナツバター","大さじ1/2",2,"2018-04-27 21:37:56","2018-04-27 21:37:56"
48565621,5068898,"キャベツ","1/4玉くらい",0,"2018-05-10 20:53:27","2018-05-10 20:53:27"
48565622,5068898,"パプリカ","1/4個",1,"2018-05-10 20:53:27","2018-05-10 20:53:27"
48565623,5068898,"塩","適量",2,"2018-05-10 20:53:27","2018-05-10 20:53:27"
48565737,5068898," ★マヨネーズ","大さじ２",3,"2018-05-10 21:00:40","2018-05-10 21:00:40"
48565738,5068898,"★粒マスタード","小さじ１",4,"2018-05-10 21:00:40","2018-05-10 21:00:40"
48565739,5068898,"★はちみつ","小さじ１",5,"2018-05-10 21:00:40","2018-05-10 21:00:40"
48565937,5068898,"パセリ（あれば）","お好みで適量",6,"2018-05-10 21:08:23","2018-05-10 21:08:23"
49580671,5074967,"新玉ねぎ","中1個",1,"2018-07-11 08:49:54","2018-07-11 08:49:54"
49580672,5074967,"生ハム切り落とし","100g",2,"2018-07-11 08:49:54","2018-07-11 08:49:54"
49580673,5074967,"塩胡椒","適量",3,"2018-07-11 08:49:54","2018-07-11 08:49:54"
49580674,5074967,"オリーブオイル","大さじ2程度(適量)",4,"2018-07-11 08:49:54","2018-07-11 08:49:54"
49580675,5074967,"レモン汁","大さじ2程度(適量)",5,"2018-07-11 08:49:54","2018-07-11 08:49:54"
49580676,5074967,"(お好みで)オリーブ","適量",6,"2018-07-11 08:49:54","2018-07-11 08:49:54"
48816023,5090699,"鶏もも肉","100g",1,"2018-05-25 14:01:19","2018-05-25 14:01:19"
48816024,5090699,"ズッキーニ","1/3~1/2本",2,"2018-05-25 14:01:19","2018-05-25 14:01:19"
48816025,5090699,"ポン酢","大さじ1",3,"2018-05-25 14:01:19","2018-05-25 14:01:19"
48816026,5090699,"はちみつ","小さじ1/2",4,"2018-05-25 14:01:19","2018-05-25 14:01:19"
48816027,5090699,"片栗粉","大さじ1",5,"2018-05-25 14:01:19","2018-05-25 14:01:19"
48822863,5092013,"きゅうり","1本",1,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822864,5092013,"★調味料","",2,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822865,5092013,"塩","少々",3,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822866,5092013,"ごま油","小さじ1",4,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822867,5092013,"豆板醤","小さじ1/2~1",5,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822868,5092013,"甜麺醤","小さじ1/2",6,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48822869,5092013,"鶏がらスープの素","小さじ1/2",7,"2018-05-25 22:12:54","2018-05-25 22:12:54"
48956103,5103926,"パスタ","1人前",1,"2018-06-02 20:39:31","2018-06-02 20:39:31"
48956104,5103926,"レタス","数枚",2,"2018-06-02 20:39:31","2018-06-02 20:39:31"
48956105,5103926,"ミニトマト","5個",3,"2018-06-02 20:39:31","2018-06-02 20:39:31"
48956106,5103926,"めんつゆ(3倍濃縮)","大さじ1",4,"2018-06-02 20:39:31","2018-06-02 20:39:31"
48956107,5103926,"オリーブオイル","大さじ1",5,"2018-06-02 20:39:31","2018-06-02 20:39:31"
48956108,5103926,"ちりめん山椒","大さじ1〜",6,"2018-06-02 20:39:31","2018-06-02 20:39:31"
50542175,5104901,"お好きなコーヒー豆","25g(深煎り)〜30g(浅煎り)",0,"2018-09-18 13:43:14","2018-09-18 13:43:14"
50542176,5104901,"お湯 (90℃前後)","300g",1,"2018-09-18 13:43:14","2018-09-18 13:43:14"
50542177,5104901,"氷","中10個ぐらい? (200g弱)",2,"2018-09-18 13:43:14","2018-09-18 13:43:14"
68353821,5104901,"↑ちょっと濃いめなのであっさりが好きな方はお湯を増やすか豆を少し減らしてください。","",3,"2021-08-16 09:09:11","2021-08-16 09:09:11"
49531673,5115223,"厚揚げ","2つ",1,"2018-07-07 19:27:13","2018-07-07 19:27:13"
49531674,5115223,"大根","10センチ程度",2,"2018-07-07 19:27:13","2018-07-07 19:27:13"
49531675,5115223,"ポン酢","好みの量",3,"2018-07-07 19:27:13","2018-07-07 19:27:13"
49531676,5115223,"ネギ","お好みで",4,"2018-07-07 19:27:13","2018-07-07 19:27:13"
49531677,5115223,"おろし生姜","お好みで",5,"2018-07-07 19:27:13","2018-07-07 19:27:13"
49067705,5115248,"ズッキーニ","1本",1,"2018-06-09 22:08:50","2018-06-09 22:08:50"
49067706,5115248,"ベーコン","5枚",2,"2018-06-09 22:08:50","2018-06-09 22:08:50"
49067707,5115248,"オリーブオイル","適量",3,"2018-06-09 22:08:50","2018-06-09 22:08:50"
49067708,5115248,"ドライパセリ","お好みで",4,"2018-06-09 22:08:50","2018-06-09 22:08:50"
49067709,5115248,"塩胡椒","適量",5,"2018-06-09 22:08:50","2018-06-09 22:08:50"
49077062,5116134,"そうめん","5束",1,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077063,5116134,"ツナ缶","1缶",2,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077064,5116134,"長ネギ","約10センチ",3,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077065,5116134,"オクラ","6本",4,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077066,5116134,"カリカリ梅","お好み",5,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077067,5116134,"めんつゆ(3倍濃縮)","大さじ3〜",6,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077068,5116134,"ぽん酢","大さじ4〜",7,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077069,5116134,"水","お好みの濃さに薄める",8,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49077070,5116134,"氷","あれば冷え冷えに！",9,"2018-06-10 15:10:10","2018-06-10 15:10:10"
49083358,5116829,"じゃがいも","大3こ",1,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083359,5116829,"人参","3センチ",2,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083360,5116829,"玉ねぎ","1/2こ",3,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083361,5116829,"きゅうり","1本",4,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083362,5116829,"スライスベーコン","3枚",5,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083363,5116829,"いぶりがっこ","20g",6,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083364,5116829,"マヨネーズ","10まわし〜",7,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083365,5116829,"塩胡椒","適量",8,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083366,5116829,"フライドオニオン","お好みで",9,"2018-06-10 21:09:10","2018-06-10 21:09:10"
49083479,5116864,"いんげん","20本",1,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49083480,5116864,"すりごま","大さじ2〜",2,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49083481,5116864,"白だし","大さじ1",3,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49083482,5116864,"しょうゆ","小さじ2",4,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49083483,5116864,"砂糖","大さじ1/2",5,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49083484,5116864,"いりごま(お好みで)","適量",6,"2018-06-10 21:18:04","2018-06-10 21:18:04"
49100855,5118519,"アボカド","1こ",0,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100856,5118519,"紫玉ねぎ","1こ",1,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100857,5118519,"トマト","1こ",2,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100858,5118519,"パプリカ","1こ",3,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100859,5118519,"きゅうり","1本",4,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100860,5118519,"サラダビーンズ","あれば",5,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100861,5118519,"レタス、水菜、ベビーリーフなど","3つかみ程度",6,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100862,5118519,"ゆで卵","2こ",7,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100863,5118519,"えび","15匹",8,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100864,5118519,"★ケチャップ","大さじ2",9,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100865,5118519,"★マヨネーズ","大さじ4",10,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100866,5118519,"★牛乳","小さじ1",11,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100867,5118519,"★白だし","小さじ1",12,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100868,5118519,"★チリパウダー","ひとふり",13,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100869,5118519,"★クミンパウダー","ひとふり",14,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100870,5118519,"★レモン汁","少々",15,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49100871,5118519,"★塩胡椒","少々",16,"2018-06-11 21:08:20","2018-06-11 21:08:20"
49141426,5122232,"パスタ","400g",1,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141427,5122232,"ベーコン","10枚",2,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141428,5122232,"しめじ","1袋",3,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141429,5122232,"オクラ","4本",4,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141430,5122232,"アスパラ","5本",5,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141431,5122232,"醤油","大さじ3",6,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141432,5122232,"塩こしょう","適量",7,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141433,5122232,"酒","大さじ2",8,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49141434,5122232,"ほんだし","1/3本",9,"2018-06-14 12:49:12","2018-06-14 12:49:12"
49226877,5129877,"バナナ（小）","2本",1,"2018-06-19 13:15:39","2018-06-19 13:15:39"
49226878,5129877,"プリン","1こ",2,"2018-06-19 13:15:39","2018-06-19 13:15:39"
49226879,5129877,"くるみ","大さじ1〜お好みで",3,"2018-06-19 13:15:39","2018-06-19 13:15:39"
49457917,5150742,"アボカド","1個",1,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457918,5150742,"プチトマト","5個",2,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457919,5150742,"モッツァレラチーズ","一袋",3,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457920,5150742,"ガーリックオイル","大さじ2",4,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457921,5150742,"レモン塩","少々",5,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457922,5150742,"レモスコ","少々",6,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49457923,5150742,"胡椒","少々",7,"2018-07-03 11:30:48","2018-07-03 11:30:48"
49458563,5151193,"キウイ","1こ",1,"2018-07-03 12:26:59","2018-07-03 12:26:59"
49458564,5151193,"市販の杏仁豆腐","1カップ",2,"2018-07-03 12:26:59","2018-07-03 12:26:59"
49469338,5152216,"うどん","2玉",1,"2018-07-03 23:44:49","2018-07-03 23:44:49"
49469339,5152216,"アボカド","1個",2,"2018-07-03 23:44:49","2018-07-03 23:44:49"
49469340,5152216,"鯖フィレ缶","1缶",3,"2018-07-03 23:44:49","2018-07-03 23:44:49"
49469341,5152216,"プチトマト","5個",4,"2018-07-03 23:44:49","2018-07-03 23:44:49"
49469342,5152216,"ズッキーニ","数センチ",5,"2018-07-03 23:44:49","2018-07-03 23:44:49"
49469343,5152216,"塩・胡椒","適量",6,"2018-07-03 23:44:49","2018-07-03 23:44:49"
50342079,5236742,"アボカド","小1個",1,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50342080,5236742,"キムチ","お好み",2,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50342081,5236742,"のり","お好み",3,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50342082,5236742,"ごま","お好み",4,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50342083,5236742,"ごま油","小さじ1",5,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50342084,5236742,"(だし醤油)","お好みでほんの少し",6,"2018-09-04 21:29:38","2018-09-04 21:29:38"
50468028,5249079,"焼きそば","1袋",1,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468029,5249079,"玉ねぎ","1/2個",2,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468030,5249079,"ベーコン","数枚",3,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468031,5249079,"キムチ","お好み",4,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468032,5249079,"ウスターソース","大さじ1",5,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468033,5249079,"オイスターソース","小さじ1",6,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50468034,5249079,"鶏ガラ","小さじ1",7,"2018-09-13 14:55:30","2018-09-13 14:55:30"
50943083,5258231,"コーヒー豆","18g",0,"2018-10-14 13:06:58","2018-10-14 13:06:58"
50943084,5258231,"お湯(90℃前後)","150g",1,"2018-10-14 13:06:58","2018-10-14 13:06:58"
50943085,5258231,"氷","コップ1杯分",2,"2018-10-14 13:06:58","2018-10-14 13:06:58"
50693821,5269698,"ごはん","2合",1,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693822,5269698,"卵","3個",2,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693823,5269698,"長ねぎ","〜1本",3,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693824,5269698,"レタス","数枚",4,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693825,5269698,"シャンタン","大さじ1.5〜2",5,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693826,5269698,"醤油","大さじ1",6,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693827,5269698,"ごま油","大さじ2",7,"2018-09-28 14:56:02","2018-09-28 14:56:02"
50693828,5269698,"胡椒","少々",8,"2018-09-28 14:56:02","2018-09-28 14:56:02"
52169811,5271629,"パスタ","2人分",1,"2018-12-31 13:02:44","2018-12-31 13:02:44"
52169807,5271629,"鶏もも肉","1枚",2,"2018-12-31 13:02:44","2018-12-31 13:02:44"
